Raw Meter Data,,,
Device ID,Date,Time,Meter Reading KWh
device3000,23/05/2012,12:00:00 AM,158631.772
device3000,24/05/2012,12:15:00 AM,158639.48
device3000,24/05/2012,12:30:00 AM,158647.022
device3000,24/05/2012,12:45:00 AM,158654.904
device3000,24/05/2012,1:00:00 AM,158664.49
device3000,24/05/2012,1:15:00 AM,158675.041
device3000,24/05/2012,1:30:00 AM,158685.086
device3000,24/05/2012,1:45:00 AM,158694.597
device3000,24/05/2012,2:00:00 AM,158703.541
device3000,24/05/2012,2:15:00 AM,158712.351
device3000,24/05/2012,2:30:00 AM,158719.91
device3000,24/05/2012,2:45:00 AM,158727.721
device3000,24/05/2012,3:00:00 AM,158735.047
device3000,24/05/2012,3:15:00 AM,158742.736
device3000,24/05/2012,3:30:00 AM,158750.192
device3000,24/05/2012,3:45:00 AM,158757.765
device3000,24/05/2012,4:00:00 AM,158765.476
device3000,24/05/2012,4:15:00 AM,158773.622
device3000,24/05/2012,4:30:00 AM,158781.051
device3000,24/05/2012,4:45:00 AM,158788.724
device3000,24/05/2012,5:00:00 AM,158796.505
device3000,24/05/2012,5:15:00 AM,158804.158
device3000,24/05/2012,5:30:00 AM,158811.665
device3000,24/05/2012,5:45:00 AM,158825.48
device3000,24/05/2012,6:00:00 AM,158858.622
device3000,24/05/2012,6:15:00 AM,158890.614
device3000,24/05/2012,6:30:00 AM,158921.031
device3000,24/05/2012,6:45:00 AM,158949.529
device3000,24/05/2012,7:00:00 AM,158977.176
device3000,24/05/2012,7:15:00 AM,159001.793
device3000,24/05/2012,7:30:00 AM,159027.069
device3000,24/05/2012,7:45:00 AM,159051.017
device3000,24/05/2012,8:00:00 AM,159077.325
device3000,24/05/2012,8:15:00 AM,159105.93
device3000,24/05/2012,8:30:00 AM,159131.833
device3000,24/05/2012,8:45:00 AM,159157.936
device3000,24/05/2012,9:00:00 AM,159185.758
device3000,24/05/2012,9:15:00 AM,159211.711
device3000,24/05/2012,9:30:00 AM,159239.738
device3000,24/05/2012,9:45:00 AM,159270.62
device3000,24/05/2012,10:00:00 AM,159300.38
device3000,24/05/2012,10:15:00 AM,159327.346
device3000,24/05/2012,10:30:00 AM,159353.986
device3000,24/05/2012,10:45:00 AM,159376.047
device3000,24/05/2012,11:00:00 AM,159397.118
device3000,24/05/2012,11:15:00 AM,159417.815
device3000,24/05/2012,11:30:00 AM,159441.455
device3000,24/05/2012,11:45:00 AM,159461.828
device3000,24/05/2012,12:00:00 PM,159480.097
device3000,24/05/2012,12:15:00 PM,159500.899
device3000,24/05/2012,12:30:00 PM,159518.837
device3000,24/05/2012,12:45:00 PM,159535.942
device3000,24/05/2012,1:00:00 PM,159553.67
device3000,24/05/2012,1:15:00 PM,159571.576
device3000,24/05/2012,1:30:00 PM,159589.132
device3000,24/05/2012,1:45:00 PM,159607.657
device3000,24/05/2012,2:00:00 PM,159624.291
device3000,24/05/2012,2:15:00 PM,159643.066
device3000,24/05/2012,2:30:00 PM,159662.094
device3000,24/05/2012,2:45:00 PM,159679.493
device3000,24/05/2012,3:00:00 PM,159697.632
device3000,24/05/2012,3:15:00 PM,159717.598
device3000,24/05/2012,3:30:00 PM,159735.715
device3000,24/05/2012,3:45:00 PM,159754
device3000,24/05/2012,4:00:00 PM,159773.83
device3000,24/05/2012,4:15:00 PM,159791.025
device3000,24/05/2012,4:30:00 PM,159810.014
device3000,24/05/2012,4:45:00 PM,159829.861
device3000,24/05/2012,5:00:00 PM,159848.65
device3000,24/05/2012,5:15:00 PM,159869.823
device3000,24/05/2012,5:30:00 PM,159889.622
device3000,24/05/2012,5:45:00 PM,159909.33
device3000,24/05/2012,6:00:00 PM,159930.128
device3000,24/05/2012,6:15:00 PM,159949.784
device3000,24/05/2012,6:30:00 PM,159969.42
device3000,24/05/2012,6:45:00 PM,159988.103
device3000,24/05/2012,7:00:00 PM,159999.472
device3000,24/05/2012,7:15:00 PM,160010.549
device3000,24/05/2012,7:30:00 PM,160021.351
device3000,24/05/2012,7:45:00 PM,160032.365
device3000,24/05/2012,8:00:00 PM,160042.914
device3000,24/05/2012,8:15:00 PM,160052.661
device3000,24/05/2012,8:30:00 PM,160062.829
device3000,24/05/2012,8:45:00 PM,160071.462
device3000,24/05/2012,9:00:00 PM,160078.955
device3000,24/05/2012,9:15:00 PM,160086.425
device3000,24/05/2012,9:30:00 PM,160093.943
device3000,24/05/2012,9:45:00 PM,160101.319
device3000,24/05/2012,10:00:00 PM,160109.278
device3000,24/05/2012,10:15:00 PM,160116.775
device3000,24/05/2012,10:30:00 PM,160124.154
device3000,24/05/2012,10:45:00 PM,160131.539
device3000,24/05/2012,11:00:00 PM,160138.994
device3000,24/05/2012,11:15:00 PM,160146.867
device3000,24/05/2012,11:30:00 PM,160154.454
device3000,24/05/2012,11:45:00 PM,160161.927
device3000,24/05/2012,12:00:00 AM,160169.767
device3000,25/05/2012,12:15:00 AM,160177.442
device3000,25/05/2012,12:30:00 AM,160185.106
device3000,25/05/2012,12:45:00 AM,160192.508
device3000,25/05/2012,1:00:00 AM,160199.82
device3000,25/05/2012,1:15:00 AM,160208.029
device3000,25/05/2012,1:30:00 AM,160217.748
device3000,25/05/2012,1:45:00 AM,160227.883
device3000,25/05/2012,2:00:00 AM,160237.93
device3000,25/05/2012,2:15:00 AM,160247.875
device3000,25/05/2012,2:30:00 AM,160257.244
device3000,25/05/2012,2:45:00 AM,160265.522
device3000,25/05/2012,3:00:00 AM,160273.689
device3000,25/05/2012,3:15:00 AM,160281.806
device3000,25/05/2012,3:30:00 AM,160289.598
device3000,25/05/2012,3:45:00 AM,160296.866
device3000,25/05/2012,4:00:00 AM,160304.262
device3000,25/05/2012,4:15:00 AM,160312.043
device3000,25/05/2012,4:30:00 AM,160319.429
device3000,25/05/2012,4:45:00 AM,160326.771
device3000,25/05/2012,5:00:00 AM,160334.675
device3000,25/05/2012,5:15:00 AM,160342.108
device3000,25/05/2012,5:30:00 AM,160349.739
device3000,25/05/2012,5:45:00 AM,160363.161
device3000,25/05/2012,6:00:00 AM,160397.261
device3000,25/05/2012,6:15:00 AM,160429.009
device3000,25/05/2012,6:30:00 AM,160460.25
device3000,25/05/2012,6:45:00 AM,160488.518
device3000,25/05/2012,7:00:00 AM,160514.554
device3000,25/05/2012,7:15:00 AM,160539.872
device3000,25/05/2012,7:30:00 AM,160564.258
device3000,25/05/2012,7:45:00 AM,160589.347
device3000,25/05/2012,8:00:00 AM,160617.37
device3000,25/05/2012,8:15:00 AM,160644.107
device3000,25/05/2012,8:30:00 AM,160669.318
device3000,25/05/2012,8:45:00 AM,160694.545
device3000,25/05/2012,9:00:00 AM,160721.046
device3000,25/05/2012,9:15:00 AM,160749.084
device3000,25/05/2012,9:30:00 AM,160778.085
device3000,25/05/2012,9:45:00 AM,160808.723
device3000,25/05/2012,10:00:00 AM,160839.684
device3000,25/05/2012,10:15:00 AM,160868.457
device3000,25/05/2012,10:30:00 AM,160897.342
device3000,25/05/2012,10:45:00 AM,160922.82
device3000,25/05/2012,11:00:00 AM,160950.315
device3000,25/05/2012,11:15:00 AM,160977.321
device3000,25/05/2012,11:30:00 AM,161004.9
device3000,25/05/2012,11:45:00 AM,161029.447
device3000,25/05/2012,12:00:00 PM,161055.865
device3000,25/05/2012,12:15:00 PM,161082.186
device3000,25/05/2012,12:30:00 PM,161108.033
device3000,25/05/2012,12:45:00 PM,161133.575
device3000,25/05/2012,1:00:00 PM,161159.387
device3000,25/05/2012,1:15:00 PM,161184.934
device3000,25/05/2012,1:30:00 PM,161209.621
device3000,25/05/2012,1:45:00 PM,161234.88
device3000,25/05/2012,2:00:00 PM,161261.062
device3000,25/05/2012,2:15:00 PM,161285.328
device3000,25/05/2012,2:30:00 PM,161310.052
device3000,25/05/2012,2:45:00 PM,161334.249
device3000,25/05/2012,3:00:00 PM,161359.399
device3000,25/05/2012,3:15:00 PM,161384.852
device3000,25/05/2012,3:30:00 PM,161409.858
device3000,25/05/2012,3:45:00 PM,161434.49
device3000,25/05/2012,4:00:00 PM,161458.761
device3000,25/05/2012,4:15:00 PM,161483.717
device3000,25/05/2012,4:30:00 PM,161508.628
device3000,25/05/2012,4:45:00 PM,161533.33
device3000,25/05/2012,5:00:00 PM,161558.612
device3000,25/05/2012,5:15:00 PM,161583.036
device3000,25/05/2012,5:30:00 PM,161607.477
device3000,25/05/2012,5:45:00 PM,161629.968
device3000,25/05/2012,6:00:00 PM,161652.819
device3000,25/05/2012,6:15:00 PM,161677.1
device3000,25/05/2012,6:30:00 PM,161699.414
device3000,25/05/2012,6:45:00 PM,161718.314
device3000,25/05/2012,7:00:00 PM,161727.997
device3000,25/05/2012,7:15:00 PM,161737.733
device3000,25/05/2012,7:30:00 PM,161747.005
device3000,25/05/2012,7:45:00 PM,161756.786
device3000,25/05/2012,8:00:00 PM,161765.678
device3000,25/05/2012,8:15:00 PM,161774.1
device3000,25/05/2012,8:30:00 PM,161782.413
device3000,25/05/2012,8:45:00 PM,161790.054
device3000,25/05/2012,9:00:00 PM,161798.034
device3000,25/05/2012,9:15:00 PM,161805.538
device3000,25/05/2012,9:30:00 PM,161813.341
device3000,25/05/2012,9:45:00 PM,161820.996
device3000,25/05/2012,10:00:00 PM,161828.707
device3000,25/05/2012,10:15:00 PM,161836.515
device3000,25/05/2012,10:30:00 PM,161844.407
device3000,25/05/2012,10:45:00 PM,161852.24
device3000,25/05/2012,11:00:00 PM,161859.749
device3000,25/05/2012,11:15:00 PM,161867.705
device3000,25/05/2012,11:30:00 PM,161875.181
device3000,25/05/2012,11:45:00 PM,161882.929
device3000,25/05/2012,12:00:00 AM,161890.662
device3000,26/05/2012,12:15:00 AM,161898.106
device3000,26/05/2012,12:30:00 AM,161906.02
device3000,26/05/2012,12:45:00 AM,161913.447
device3000,26/05/2012,1:00:00 AM,161921.372
device3000,26/05/2012,1:15:00 AM,161928.893
device3000,26/05/2012,1:30:00 AM,161936.57
device3000,26/05/2012,1:45:00 AM,161944.49
device3000,26/05/2012,2:00:00 AM,161951.948
device3000,26/05/2012,2:15:00 AM,161959.846
device3000,26/05/2012,2:30:00 AM,161967.355
device3000,26/05/2012,2:45:00 AM,161976.368
device3000,26/05/2012,3:00:00 AM,161986.8
device3000,26/05/2012,3:15:00 AM,161996.97
device3000,26/05/2012,3:30:00 AM,162006.816
device3000,26/05/2012,3:45:00 AM,162016.115
device3000,26/05/2012,4:00:00 AM,162025.813
device3000,26/05/2012,4:15:00 AM,162033.945
device3000,26/05/2012,4:30:00 AM,162041.798
device3000,26/05/2012,4:45:00 AM,162049.695
device3000,26/05/2012,5:00:00 AM,162057.428
device3000,26/05/2012,5:15:00 AM,162064.889
device3000,26/05/2012,5:30:00 AM,162072.554
device3000,26/05/2012,5:45:00 AM,162080.411
device3000,26/05/2012,6:00:00 AM,162088
device3000,26/05/2012,6:15:00 AM,162095.315
device3000,26/05/2012,6:30:00 AM,162102.611
device3000,26/05/2012,6:45:00 AM,162110.361
device3000,26/05/2012,7:00:00 AM,162117.621
device3000,26/05/2012,7:15:00 AM,162124.919
device3000,26/05/2012,7:30:00 AM,162132.666
device3000,26/05/2012,7:45:00 AM,162139.883
device3000,26/05/2012,8:00:00 AM,162147.25
device3000,26/05/2012,8:15:00 AM,162164.913
device3000,26/05/2012,8:30:00 AM,162189.922
device3000,26/05/2012,8:45:00 AM,162214.402
device3000,26/05/2012,9:00:00 AM,162239.056
device3000,26/05/2012,9:15:00 AM,162263.898
device3000,26/05/2012,9:30:00 AM,162292.883
device3000,26/05/2012,9:45:00 AM,162320.661
device3000,26/05/2012,10:00:00 AM,162348.253
device3000,26/05/2012,10:15:00 AM,162374.334
device3000,26/05/2012,10:30:00 AM,162399.825
device3000,26/05/2012,10:45:00 AM,162425.1
device3000,26/05/2012,11:00:00 AM,162449.172
device3000,26/05/2012,11:15:00 AM,162473.113
device3000,26/05/2012,11:30:00 AM,162495.724
device3000,26/05/2012,11:45:00 AM,162516.621
device3000,26/05/2012,12:00:00 PM,162536.923
device3000,26/05/2012,12:15:00 PM,162557.318
device3000,26/05/2012,12:30:00 PM,162577.321
device3000,26/05/2012,12:45:00 PM,162596.007
device3000,26/05/2012,1:00:00 PM,162614.209
device3000,26/05/2012,1:15:00 PM,162633.784
device3000,26/05/2012,1:30:00 PM,162654.016
device3000,26/05/2012,1:45:00 PM,162670.018
device3000,26/05/2012,2:00:00 PM,162683.957
device3000,26/05/2012,2:15:00 PM,162696.764
device3000,26/05/2012,2:30:00 PM,162705.276
device3000,26/05/2012,2:45:00 PM,162713.666
device3000,26/05/2012,3:00:00 PM,162721.494
device3000,26/05/2012,3:15:00 PM,162729.031
device3000,26/05/2012,3:30:00 PM,162736.343
device3000,26/05/2012,3:45:00 PM,162744.143
device3000,26/05/2012,4:00:00 PM,162752.436
device3000,26/05/2012,4:15:00 PM,162760.223
device3000,26/05/2012,4:30:00 PM,162767.698
device3000,26/05/2012,4:45:00 PM,162775.017
device3000,26/05/2012,5:00:00 PM,162782.302
device3000,26/05/2012,5:15:00 PM,162789.578
device3000,26/05/2012,5:30:00 PM,162796.837
device3000,26/05/2012,5:45:00 PM,162804.061
device3000,26/05/2012,6:00:00 PM,162811.186
device3000,26/05/2012,6:15:00 PM,162819.144
device3000,26/05/2012,6:30:00 PM,162827.043
device3000,26/05/2012,6:45:00 PM,162834.601
device3000,26/05/2012,7:00:00 PM,162841.917
device3000,26/05/2012,7:15:00 PM,162849.249
device3000,26/05/2012,7:30:00 PM,162856.663
device3000,26/05/2012,7:45:00 PM,162863.99
device3000,26/05/2012,8:00:00 PM,162871.718
device3000,26/05/2012,8:15:00 PM,162879.01
device3000,26/05/2012,8:30:00 PM,162886.484
device3000,26/05/2012,8:45:00 PM,162893.85
device3000,26/05/2012,9:00:00 PM,162901.161
device3000,26/05/2012,9:15:00 PM,162908.506
device3000,26/05/2012,9:30:00 PM,162915.886
device3000,26/05/2012,9:45:00 PM,162923.263
device3000,26/05/2012,10:00:00 PM,162931.1
device3000,26/05/2012,10:15:00 PM,162938.51
device3000,26/05/2012,10:30:00 PM,162946.297
device3000,26/05/2012,10:45:00 PM,162953.795
device3000,26/05/2012,11:00:00 PM,162961.138
device3000,26/05/2012,11:15:00 PM,162968.441
device3000,26/05/2012,11:30:00 PM,162975.833
device3000,26/05/2012,11:45:00 PM,162983.129
device3000,26/05/2012,12:00:00 AM,162990.969
device3000,27/05/2012,12:15:00 AM,162998.267
device3000,27/05/2012,12:30:00 AM,163005.574
device3000,27/05/2012,12:45:00 AM,163012.894
device3000,27/05/2012,1:00:00 AM,163020.235
device3000,27/05/2012,1:15:00 AM,163027.71
device3000,27/05/2012,1:30:00 AM,163035.618
device3000,27/05/2012,1:45:00 AM,163042.928
device3000,27/05/2012,2:00:00 AM,163050.309
device3000,27/05/2012,2:15:00 AM,163057.675
device3000,27/05/2012,2:30:00 AM,163065.099
device3000,27/05/2012,2:45:00 AM,163073.326
device3000,27/05/2012,3:00:00 AM,163080.675
device3000,27/05/2012,3:15:00 AM,163087.945
device3000,27/05/2012,3:30:00 AM,163095.283
device3000,27/05/2012,3:45:00 AM,163103.085
device3000,27/05/2012,4:00:00 AM,163110.366
device3000,27/05/2012,4:15:00 AM,163117.634
device3000,27/05/2012,4:30:00 AM,163124.931
device3000,27/05/2012,4:45:00 AM,163132.675
device3000,27/05/2012,5:00:00 AM,163140.025
device3000,27/05/2012,5:15:00 AM,163147.716
device3000,27/05/2012,5:30:00 AM,163155.214
device3000,27/05/2012,5:45:00 AM,163162.552
device3000,27/05/2012,6:00:00 AM,163170.15
device3000,27/05/2012,6:15:00 AM,163177.785
device3000,27/05/2012,6:30:00 AM,163185.125
device3000,27/05/2012,6:45:00 AM,163192.49
device3000,27/05/2012,7:00:00 AM,163199.782
device3000,27/05/2012,7:15:00 AM,163207.356
device3000,27/05/2012,7:30:00 AM,163215.038
device3000,27/05/2012,7:45:00 AM,163222.411
device3000,27/05/2012,8:00:00 AM,163229.744
device3000,27/05/2012,8:15:00 AM,163236.933
device3000,27/05/2012,8:30:00 AM,163244.279
device3000,27/05/2012,8:45:00 AM,163251.902
device3000,27/05/2012,9:00:00 AM,163259.246
device3000,27/05/2012,9:15:00 AM,163266.724
device3000,27/05/2012,9:30:00 AM,163273.918
device3000,27/05/2012,9:45:00 AM,163281.888
device3000,27/05/2012,10:00:00 AM,163289.472
device3000,27/05/2012,10:15:00 AM,163296.741
device3000,27/05/2012,10:30:00 AM,163303.891
device3000,27/05/2012,10:45:00 AM,163311.057
device3000,27/05/2012,11:00:00 AM,163318.302
device3000,27/05/2012,11:15:00 AM,163325.686
device3000,27/05/2012,11:30:00 AM,163333.25
device3000,27/05/2012,11:45:00 AM,163340.402
device3000,27/05/2012,12:00:00 PM,163347.604
device3000,27/05/2012,12:15:00 PM,163354.864
device3000,27/05/2012,12:30:00 PM,163362.082
device3000,27/05/2012,12:45:00 PM,163369.881
device3000,27/05/2012,1:00:00 PM,163377.12
device3000,27/05/2012,1:15:00 PM,163384.382
device3000,27/05/2012,1:30:00 PM,163391.594
device3000,27/05/2012,1:45:00 PM,163398.761
device3000,27/05/2012,2:00:00 PM,163406.093
device3000,27/05/2012,2:15:00 PM,163413.836
device3000,27/05/2012,2:30:00 PM,163421.031
device3000,27/05/2012,2:45:00 PM,163431.756
device3000,27/05/2012,3:00:00 PM,163441.721
device3000,27/05/2012,3:15:00 PM,163452.109
device3000,27/05/2012,3:30:00 PM,163461.838
device3000,27/05/2012,3:45:00 PM,163471.642
device3000,27/05/2012,4:00:00 PM,163481.351
device3000,27/05/2012,4:15:00 PM,163491.151
device3000,27/05/2012,4:30:00 PM,163501.442
device3000,27/05/2012,4:45:00 PM,163511.352
device3000,27/05/2012,5:00:00 PM,163520.742
device3000,27/05/2012,5:15:00 PM,163530.403
device3000,27/05/2012,5:30:00 PM,163540.071
device3000,27/05/2012,5:45:00 PM,163549.13
device3000,27/05/2012,6:00:00 PM,163556.586
device3000,27/05/2012,6:15:00 PM,163564.372
device3000,27/05/2012,6:30:00 PM,163571.853
device3000,27/05/2012,6:45:00 PM,163579.227
device3000,27/05/2012,7:00:00 PM,163587.02
device3000,27/05/2012,7:15:00 PM,163594.364
device3000,27/05/2012,7:30:00 PM,163601.828
device3000,27/05/2012,7:45:00 PM,163609.499
device3000,27/05/2012,8:00:00 PM,163616.883
device3000,27/05/2012,8:15:00 PM,163624.334
device3000,27/05/2012,8:30:00 PM,163632.109
device3000,27/05/2012,8:45:00 PM,163639.433
device3000,27/05/2012,9:00:00 PM,163646.791
device3000,27/05/2012,9:15:00 PM,163654.235
device3000,27/05/2012,9:30:00 PM,163661.98
device3000,27/05/2012,9:45:00 PM,163669.318
device3000,27/05/2012,10:00:00 PM,163677.114
device3000,27/05/2012,10:15:00 PM,163685.606
device3000,27/05/2012,10:30:00 PM,163692.982
device3000,27/05/2012,10:45:00 PM,163700.328
device3000,27/05/2012,11:00:00 PM,163707.732
device3000,27/05/2012,11:15:00 PM,163715.529
device3000,27/05/2012,11:30:00 PM,163722.948
device3000,27/05/2012,11:45:00 PM,163730.304
device3000,27/05/2012,12:00:00 AM,163737.667
device3000,28/05/2012,12:15:00 AM,163745.446
device3000,28/05/2012,12:30:00 AM,163752.798
device3000,28/05/2012,12:45:00 AM,163760.097
device3000,28/05/2012,1:00:00 AM,163767.803
device3000,28/05/2012,1:15:00 AM,163775.33
device3000,28/05/2012,1:30:00 AM,163782.717
device3000,28/05/2012,1:45:00 AM,163790.039
device3000,28/05/2012,2:00:00 AM,163797.772
device3000,28/05/2012,2:15:00 AM,163805.259
device3000,28/05/2012,2:30:00 AM,163812.596
device3000,28/05/2012,2:45:00 AM,163819.895
device3000,28/05/2012,3:00:00 AM,163827.492
device3000,28/05/2012,3:15:00 AM,163835.029
device3000,28/05/2012,3:30:00 AM,163842.471
device3000,28/05/2012,3:45:00 AM,163849.786
device3000,28/05/2012,4:00:00 AM,163857.647
device3000,28/05/2012,4:15:00 AM,163865.025
device3000,28/05/2012,4:30:00 AM,163872.71
device3000,28/05/2012,4:45:00 AM,163880.002
device3000,28/05/2012,5:00:00 AM,163887.862
device3000,28/05/2012,5:15:00 AM,163895.126
device3000,28/05/2012,5:30:00 AM,163902.427
device3000,28/05/2012,5:45:00 AM,163916.995
device3000,28/05/2012,6:00:00 AM,163951.291
device3000,28/05/2012,6:15:00 AM,163984.885
device3000,28/05/2012,6:30:00 AM,164016.855
device3000,28/05/2012,6:45:00 AM,164047.333
device3000,28/05/2012,7:00:00 AM,164076.385
device3000,28/05/2012,7:15:00 AM,164105.364
device3000,28/05/2012,7:30:00 AM,164132.568
device3000,28/05/2012,7:45:00 AM,164159.711
device3000,28/05/2012,8:00:00 AM,164187.181
device3000,28/05/2012,8:15:00 AM,164214.425
device3000,28/05/2012,8:30:00 AM,164242.044
device3000,28/05/2012,8:45:00 AM,164269.656
device3000,28/05/2012,9:00:00 AM,164298.012
device3000,28/05/2012,9:15:00 AM,164327.352
device3000,28/05/2012,9:30:00 AM,164358.297
device3000,28/05/2012,9:45:00 AM,164388.234
device3000,28/05/2012,10:00:00 AM,164416.342
device3000,28/05/2012,10:15:00 AM,164445.959
device3000,28/05/2012,10:30:00 AM,164475.755
device3000,28/05/2012,10:45:00 AM,164504.019
device3000,28/05/2012,11:00:00 AM,164533.175
device3000,28/05/2012,11:15:00 AM,164559.745
device3000,28/05/2012,11:30:00 AM,164583.6
device3000,28/05/2012,11:45:00 AM,164605.649
device3000,28/05/2012,12:00:00 PM,164629.678
device3000,28/05/2012,12:15:00 PM,164651.045
device3000,28/05/2012,12:30:00 PM,164672.919
device3000,28/05/2012,12:45:00 PM,164695.46
device3000,28/05/2012,1:00:00 PM,164717.808
device3000,28/05/2012,1:15:00 PM,164741.446
device3000,28/05/2012,1:30:00 PM,164762.709
device3000,28/05/2012,1:45:00 PM,164784.755
device3000,28/05/2012,2:00:00 PM,164805.749
device3000,28/05/2012,2:15:00 PM,164828.311
device3000,28/05/2012,2:30:00 PM,164849.931
device3000,28/05/2012,2:45:00 PM,164873.212
device3000,28/05/2012,3:00:00 PM,164910.146
device3000,28/05/2012,3:15:00 PM,164937.556
device3000,28/05/2012,3:30:00 PM,164961.929
device3000,28/05/2012,3:45:00 PM,164989.241
device3000,28/05/2012,4:00:00 PM,165014.149
device3000,28/05/2012,4:15:00 PM,165039.178
device3000,28/05/2012,4:30:00 PM,165064.695
device3000,28/05/2012,4:45:00 PM,165087.432
device3000,28/05/2012,5:00:00 PM,165110.153
device3000,28/05/2012,5:15:00 PM,165131.758
device3000,28/05/2012,5:30:00 PM,165156.189
device3000,28/05/2012,5:45:00 PM,165175.51
device3000,28/05/2012,6:00:00 PM,165195.785
device3000,28/05/2012,6:15:00 PM,165214.963
device3000,28/05/2012,6:30:00 PM,165234.586
device3000,28/05/2012,6:45:00 PM,165250.789
device3000,28/05/2012,7:00:00 PM,165260.073
device3000,28/05/2012,7:15:00 PM,165269.25
device3000,28/05/2012,7:30:00 PM,165278.941
device3000,28/05/2012,7:45:00 PM,165288.811
device3000,28/05/2012,8:00:00 PM,165297.528
device3000,28/05/2012,8:15:00 PM,165305.971
device3000,28/05/2012,8:30:00 PM,165313.739
device3000,28/05/2012,8:45:00 PM,165321.32
device3000,28/05/2012,9:00:00 PM,165328.921
device3000,28/05/2012,9:15:00 PM,165336.381
device3000,28/05/2012,9:30:00 PM,165344.12
device3000,28/05/2012,9:45:00 PM,165351.852
device3000,28/05/2012,10:00:00 PM,165359.402
device3000,28/05/2012,10:15:00 PM,165366.921
device3000,28/05/2012,10:30:00 PM,165374.671
device3000,28/05/2012,10:45:00 PM,165382.201
device3000,28/05/2012,11:00:00 PM,165389.611
device3000,28/05/2012,11:15:00 PM,165397.303
device3000,28/05/2012,11:30:00 PM,165404.937
device3000,28/05/2012,11:45:00 PM,165412.34
device3000,28/05/2012,12:00:00 AM,165420.512
device3000,29/05/2012,12:15:00 AM,165427.949
device3000,29/05/2012,12:30:00 AM,165435.535
device3000,29/05/2012,12:45:00 AM,165443.271
device3000,29/05/2012,1:00:00 AM,165450.644
device3000,29/05/2012,1:15:00 AM,165458.512
device3000,29/05/2012,1:30:00 AM,165466.927
device3000,29/05/2012,1:45:00 AM,165476.741
device3000,29/05/2012,2:00:00 AM,165487.007
device3000,29/05/2012,2:15:00 AM,165497.277
device3000,29/05/2012,2:30:00 AM,165507.365
device3000,29/05/2012,2:45:00 AM,165516.569
device3000,29/05/2012,3:00:00 AM,165525.366
device3000,29/05/2012,3:15:00 AM,165533.954
device3000,29/05/2012,3:30:00 AM,165541.716
device3000,29/05/2012,3:45:00 AM,165549.988
device3000,29/05/2012,4:00:00 AM,165557.34
device3000,29/05/2012,4:15:00 AM,165565.097
device3000,29/05/2012,4:30:00 AM,165572.489
device3000,29/05/2012,4:45:00 AM,165580.297
device3000,29/05/2012,5:00:00 AM,165587.639
device3000,29/05/2012,5:15:00 AM,165595.158
device3000,29/05/2012,5:30:00 AM,165603.563
device3000,29/05/2012,5:45:00 AM,165617.358
device3000,29/05/2012,6:00:00 AM,165650.924
device3000,29/05/2012,6:15:00 AM,165685.436
device3000,29/05/2012,6:30:00 AM,165719.832
device3000,29/05/2012,6:45:00 AM,165753.391
device3000,29/05/2012,7:00:00 AM,165784.695
device3000,29/05/2012,7:15:00 AM,165816.1
device3000,29/05/2012,7:30:00 AM,165847.367
device3000,29/05/2012,7:45:00 AM,165877.534
device3000,29/05/2012,8:00:00 AM,165906.588
device3000,29/05/2012,8:15:00 AM,165935.015
device3000,29/05/2012,8:30:00 AM,165967.834
device3000,29/05/2012,8:45:00 AM,166000.811
device3000,29/05/2012,9:00:00 AM,166032.857
device3000,29/05/2012,9:15:00 AM,166067.008
device3000,29/05/2012,9:30:00 AM,166098.659
device3000,29/05/2012,9:45:00 AM,166129.462
device3000,29/05/2012,10:00:00 AM,166159.818
device3000,29/05/2012,10:15:00 AM,166190.596
device3000,29/05/2012,10:30:00 AM,166218.532
device3000,29/05/2012,10:45:00 AM,166248.602
device3000,29/05/2012,11:00:00 AM,166276.289
device3000,29/05/2012,11:15:00 AM,166305.311
device3000,29/05/2012,11:30:00 AM,166330.126
device3000,29/05/2012,11:45:00 AM,166354.843
device3000,29/05/2012,12:00:00 PM,166378.332
device3000,29/05/2012,12:15:00 PM,166401.005
device3000,29/05/2012,12:30:00 PM,166425.114
device3000,29/05/2012,12:45:00 PM,166448.053
device3000,29/05/2012,1:00:00 PM,166470.307
device3000,29/05/2012,1:15:00 PM,166492.74
device3000,29/05/2012,1:30:00 PM,166513.138
device3000,29/05/2012,1:45:00 PM,166534.03
device3000,29/05/2012,2:00:00 PM,166555.148
device3000,29/05/2012,2:15:00 PM,166579.336
device3000,29/05/2012,2:30:00 PM,166600.767
device3000,29/05/2012,2:45:00 PM,166621.079
device3000,29/05/2012,3:00:00 PM,166641.927
device3000,29/05/2012,3:15:00 PM,166663.412
device3000,29/05/2012,3:30:00 PM,166684.286
device3000,29/05/2012,3:45:00 PM,166706.588
device3000,29/05/2012,4:00:00 PM,166727.263
device3000,29/05/2012,4:15:00 PM,166748.512
device3000,29/05/2012,4:30:00 PM,166769.663
device3000,29/05/2012,4:45:00 PM,166790.9
device3000,29/05/2012,5:00:00 PM,166813.259
device3000,29/05/2012,5:15:00 PM,166835.04
device3000,29/05/2012,5:30:00 PM,166857.575
device3000,29/05/2012,5:45:00 PM,166878.492
device3000,29/05/2012,6:00:00 PM,166899.59
device3000,29/05/2012,6:15:00 PM,166920.364
device3000,29/05/2012,6:30:00 PM,166941.401
device3000,29/05/2012,6:45:00 PM,166958.536
device3000,29/05/2012,7:00:00 PM,166970.756
device3000,29/05/2012,7:15:00 PM,166983.209
